hotel_id,median_price_premium,median_occ_residual,median_expected_delta,median_diagnosis_signal,avg_price,avg_occupancy,median_peers,n_days,admin1,room_category,diagnosis
7321,0.6934600444377611,0.5375556181669856,-0.27738401777510446,0.7597547074279843,675.7285714285715,0.67261904,1480.0,14,National,standard,EXCEPTIONAL_VALUE
7323,1.4888375856816873,0.9218475189342814,-0.595535034272675,1.499159374391633,808.0818181818181,1.0,1394.0,11,National,standard,EXCEPTIONAL_VALUE
7325,-0.323048482369071,0.12558446631798778,0.1292193929476284,0.06418248015251518,239.5100508004926,0.26065442,1202.5,232,National,standard,FAIR
7335,-0.5112628541767272,0.29906008741083295,0.2045051416706909,0.19117027937737036,205.77922097378277,0.53220975,1249.0,89,National,standard,UNDERPRICING
7342,0.069852420345281,0.4143890002405001,-0.0279409681381124,0.41217941827790794,341.76800000000003,0.6090909,1146.0,55,National,standard,EXCEPTIONAL_VALUE
7355,-0.4011424977101159,0.21740924202792478,0.16045699908404637,0.0904614599978592,172.75398666666666,0.37933335,1163.0,125,National,standard,FAIR
7363,-0.6893964241584153,0.135625523772968,0.2757585696633661,-0.142026284106002,113.775625,0.32697368,1146.0,152,National,standard,QUALITY_ISSUES
7372,0.2414563746194988,0.28402187290865266,-0.09658254984779951,0.42294991993827447,344.09146464646466,0.49242425,907.0,33,National,standard,EXCEPTIONAL_VALUE
7374,-0.5773101234139508,0.09947382244738048,0.23092404936558036,-0.0936295102369355,178.92155075787144,0.311612,1151.0,244,National,standard,FAIR
7411,0.07300514313901184,0.16801541439088374,-0.029202057255604735,0.3927836685981546,503.33044061302684,0.4118774,1242.0,87,National,standard,EXCEPTIONAL_VALUE
7417,-0.4655283384233627,0.4204862242320499,0.1862113353693451,0.2970414346065684,218.7685185185185,0.6882716,1210.5,162,National,standard,UNDERPRICING
7423,-0.7129131633610168,0.045447326794274906,0.2851652653444067,-0.21836814747403208,117.86280701754386,0.10367094,1163.5,190,National,standard,QUALITY_ISSUES
7488,-0.12227320315628365,0.19560587159944304,0.04890928126251346,0.2249572295228636,263.92858585858585,0.44877347,773.0,33,National,standard,UNDERPRICING
7492,-0.7426812819322591,0.13156233728718894,0.29707251277290364,-0.12019489751121573,97.2442669814667,0.41396648,1177.0,537,National,standard,QUALITY_ISSUES
7501,0.26712345056985815,0.7934483501155736,-0.10684938022794327,0.8769219042612695,395.61280701754384,1.0,1213.0,57,National,standard,EXCEPTIONAL_VALUE
7504,-0.5066150497791764,0.10282643995609723,0.20264601991167056,-0.06847005562785399,154.37052001633987,0.25705823,1185.0,408,National,standard,FAIR
7520,-0.16863857610864094,0.053289970908618964,0.06745543044345638,0.0033107624434314913,308.3934217914245,0.17834921,1157.0,549,National,standard,FAIR
7526,0.3592136784502826,0.4511755293747014,-0.14368547138011306,0.6877847395368393,361.4583333333333,0.6666667,857.0,12,National,standard,EXCEPTIONAL_VALUE
7528,1.4386978214793358,0.6577455757935358,-0.5754791285917343,1.3446315198338026,917.7692307692307,1.0,1163.0,13,National,standard,EXCEPTIONAL_VALUE
7529,-0.349635963447566,0.12105615848575163,0.1398543853790264,0.0775922646223075,245.11298737808377,0.32773954,1201.0,166,National,standard,FAIR
7531,-0.17066068425076666,0.27542065689777384,0.06826427370030666,0.22575574054888348,353.63845029239764,0.4150585,1145.5,114,National,standard,UNDERPRICING
7532,0.1567362043099787,0.9129244223893263,-0.06269448172399149,0.9331931038768033,377.44971428571426,1.0,1170.5,70,National,standard,EXCEPTIONAL_VALUE
7542,-0.7484617758381271,0.015785954962478414,0.2993847103352509,-0.257516786592882,93.8482544683664,0.09909705,1147.0,415,National,standard,QUALITY_ISSUES
7543,-0.7015932284206127,0.1319206597390452,0.2806372913682451,-0.14849943910101826,84.77472654704913,0.58819634,1158.0,558,National,standard,QUALITY_ISSUES
7544,-0.6878374996919828,0.2177941868668119,0.27513499987679313,-0.014112893723644437,97.86429221732746,0.5007342,887.0,227,National,standard,FAIR
7546,-0.21872376158201706,0.1760887883825274,0.08748950463280683,0.13670499831240263,294.09147088353416,0.3069277,1185.5,166,National,standard,UNDERPRICING
7550,-0.4796427529111969,0.22916261347291744,0.19185710116447877,0.044963367177109165,184.08987096774194,0.36344087,1177.0,155,National,standard,FAIR
7555,-0.39540626467723705,0.0770816441843282,0.1581625058708948,-0.04740933550385763,267.4364110372831,0.17564347,1163.0,258,National,standard,FAIR
7563,1.0719891493870701,0.07650625810303197,-0.4287956597548281,0.5336064549466997,869.0802701149426,0.2135947,1278.5,58,National,standard,EXCEPTIONAL_VALUE
7567,-0.10087271684463411,0.12619890545994958,0.04034908673785365,0.17165681605488872,330.588234375,0.29311758,1068.0,64,National,standard,UNDERPRICING
7572,-0.3920499062816201,0.21922597240628824,0.15681996251264807,0.10337525852322861,246.4161942257218,0.35170606,1163.0,127,National,standard,UNDERPRICING
7586,-0.5547956912132315,0.15252389580671213,0.2219182764852926,-0.0339430388822477,189.61873626373625,0.2820513,1052.0,13,National,standard,FAIR
7600,-0.6702283508647888,0.14444304349376114,0.26809134034591553,-0.09635228217632563,115.54347505107654,0.44199672,1185.0,606,National,standard,FAIR
7604,0.1214436061880197,0.41925518485477153,-0.048577442475207885,0.4901427661755671,390.3655072463768,0.54347825,1218.0,69,National,standard,EXCEPTIONAL_VALUE
7605,0.8525454352710522,0.8987338519104463,-0.3410181741084209,1.1728054615052108,880.0666666666666,0.8333333,1142.0,6,National,standard,EXCEPTIONAL_VALUE
7625,-0.45535748653628166,0.16139931636485227,0.18214299461451267,0.03251797453068492,188.71337370242216,0.34850058,1164.0,289,National,standard,FAIR
7626,-0.3377748326854135,0.06190583279421104,0.1351099330741654,-0.06499354261445989,196.00304209144332,0.31176654,1197.0,524,National,standard,FAIR
7632,-0.48530895099060106,0.08417219008378235,0.19412358039624045,-0.078707006903629,169.92612850241545,0.45284265,1159.0,575,National,standard,FAIR
7634,-0.4031125501858811,0.13083169913233722,0.16124502007435246,0.006528776094284899,172.67202632906603,0.26376355,1014.0,277,National,standard,FAIR
7635,-0.27828990587713126,0.175193000189535,0.1113159623508525,0.12035944541833313,222.80243591269843,0.30314288,1127.0,200,National,standard,UNDERPRICING
7644,-0.23955775967338322,0.17259428680608074,0.09582310386935329,0.18320746233668034,251.4722641509434,0.44433963,907.0,53,National,standard,UNDERPRICING
7648,-0.6217426296073216,0.17678436410581655,0.24869705184292867,-0.051518848490356824,135.59857142857143,0.3261905,1140.0,42,National,standard,FAIR
7653,0.31269540801648316,0.08467771563534507,-0.12507816320659326,0.2792701407778757,516.0204663422546,0.22296374,1194.0,137,National,standard,EXCEPTIONAL_VALUE
7656,-0.6136190314014289,0.06510309494444036,0.24544761256057157,-0.15650837616398167,125.09028214335262,0.2848124,1164.0,565,National,standard,QUALITY_ISSUES
7657,-0.601356352392888,0.24136722609217842,0.24054254095715522,0.025872086505137004,131.71415537488707,0.5232611,1151.0,369,National,standard,FAIR
7659,-0.17845175940558208,0.2697091617933471,0.07138070376223284,0.2753074882793903,294.02250000000004,0.41035354,1274.0,132,National,standard,UNDERPRICING
7676,-0.06803862742637747,0.2272062167308975,0.02721545097055099,0.2902529961142155,343.82011976047903,0.487525,1197.0,334,National,standard,UNDERPRICING
7742,-0.6673425964881692,0.2030862710709304,0.2669370385952677,-0.04163463795952008,122.78042672955975,0.5709434,1185.0,530,National,standard,FAIR
7761,-0.2688733605218119,0.12640373066164357,0.10754934420872475,0.049670391961076074,217.93535449735452,0.37910053,1157.0,315,National,standard,FAIR
7764,-0.7316650252847904,0.1591860721346035,0.2926660101139162,-0.14050311439841728,85.7221169702518,0.4677462,1189.0,587,National,standard,QUALITY_ISSUES
7788,0.3393418024922255,0.19255748679127285,-0.13573672099689021,0.4082399384118722,457.43975669099757,0.32068127,1189.0,137,National,standard,EXCEPTIONAL_VALUE
7790,-0.49256412833625884,0.1012293034247369,0.19702565133450356,-0.049947060284800504,187.80156807620168,0.30489558,1194.0,567,National,standard,FAIR
7792,0.48107279716200113,0.7421132680470786,-0.19242911886480046,0.8961618575246912,324.91999999999996,1.0,810.5,20,National,standard,EXCEPTIONAL_VALUE
7798,0.8693358846520507,0.1386473077183607,-0.3477343538608203,0.5184402134362326,715.0345833333333,0.24050927,1474.0,72,National,standard,EXCEPTIONAL_VALUE
7807,-0.05353361291345516,0.31811483619560343,0.021413445165382065,0.372695343802328,280.49927272727274,0.54545456,1148.0,55,National,standard,UNDERPRICING
7817,-0.5865417687438153,0.20570666939765125,0.2346167074975261,0.03511045738578872,145.50522445081185,0.52626556,1157.0,349,National,standard,FAIR
7837,0.8021669528773111,0.6682737576831358,-0.3208667811509245,0.8558380796432552,880.475,0.75,1396.0,4,National,standard,EXCEPTIONAL_VALUE
7839,-0.08826003576568768,0.009238516229275445,0.035304014306275076,-0.021316440903095188,337.01116704625775,0.038223997,773.0,107,National,standard,FAIR
7848,-0.7220511868257661,0.19334860264419815,0.2888204747303064,-0.07593550089722262,131.26675648702593,0.38273454,1113.0,167,National,standard,FAIR
7862,0.34035155130345374,0.06885165203528915,-0.1361406205213815,0.24850973501432594,430.2337245253007,0.23340459,1177.0,479,National,standard,EXCEPTIONAL_VALUE
7879,0.6854057464085133,0.17552214112274228,-0.2741622985634053,0.6306303813596696,619.4088888888889,0.36666667,1134.0,30,National,standard,EXCEPTIONAL_VALUE
7880,-0.6066319442209533,0.1968204370377755,0.24265277768838134,-0.05032062512118915,130.53804166666666,0.4861111,800.0,60,National,standard,FAIR
7883,-0.6658023401813384,0.142509766002971,0.2663209360725354,-0.08623847014345767,125.79727401837927,0.4015316,1148.0,285,National,standard,FAIR
7899,-0.7671838926203322,0.1250162228317214,0.3068735570481329,-0.16829312317132478,94.56744660003919,0.2896744,1150.0,243,National,standard,QUALITY_ISSUES
7907,-0.7660622621910742,0.09895547095180435,0.3064249048764297,-0.1815376961461586,80.01219594964422,0.31756198,1194.0,406,National,standard,QUALITY_ISSUES
7912,0.8760884672405953,0.43738905470591494,-0.35043538689623815,0.8053102082925893,512.756923076923,0.65384614,840.0,13,National,standard,EXCEPTIONAL_VALUE
7916,-0.5546884703243976,0.1596176461641563,0.22187538812975904,-0.014879116722899433,137.35039913700106,0.33851132,1249.0,309,National,standard,FAIR
7920,-0.5040404601455978,0.19785577754395667,0.2016161840582391,0.049302128609427204,192.80047961630694,0.35011992,1163.0,139,National,standard,FAIR
7921,-0.7199330521836029,0.08084375538366873,0.2879732208734412,-0.16329493822675917,93.83290435490436,0.35393068,1157.0,507,National,standard,QUALITY_ISSUES
7931,0.12521192899696246,0.16103564483630678,-0.05008477159878499,0.22872301750005497,461.57582706766914,0.28045112,1189.0,133,National,standard,EXCEPTIONAL_VALUE
7938,0.8859547853240783,0.7453665145097403,-0.3543819141296314,1.1285120771679473,543.6486486486486,1.0,1142.0,37,National,standard,EXCEPTIONAL_VALUE
7956,-0.7342567208444878,0.06602255329830604,0.2937026883377951,-0.19185572759270555,86.65815778556683,0.22457974,1171.0,411,National,standard,QUALITY_ISSUES
7958,-0.10382675317374962,0.44649662652181366,0.04153070126949985,0.40801151919439155,280.3440186915888,0.56230533,1248.0,107,National,standard,UNDERPRICING
7963,0.23234684028060448,0.26282184722070623,-0.0929387361122418,0.444568007690916,394.951511627907,0.45736438,1014.0,86,National,standard,EXCEPTIONAL_VALUE
7971,-0.6103345130814944,0.16874539120186818,0.24413380523259778,-0.024948750769025058,172.70376404494382,0.3735955,1146.0,89,National,standard,FAIR
7981,0.271812332724062,0.9566163189234085,-0.10872493308962482,1.0653412520130332,540.0,1.0,1119.0,1,National,standard,EXCEPTIONAL_VALUE
7982,-0.2741102189324849,0.10300531977615084,0.10964408757299395,0.015484841821927789,203.52282399999999,0.3454286,977.5,250,National,standard,FAIR
7983,0.1280548810518867,0.8502839505384039,-0.05122195242075468,0.9471874696746373,439.8936170212766,1.0,1150.0,47,National,standard,EXCEPTIONAL_VALUE
8001,-0.4103989305870964,0.1818213899340851,0.16415957223483857,0.07857866529148388,189.04296875,0.39765626,995.5,64,National,standard,FAIR
8020,-0.6057115074300217,0.19378779447580138,0.24228460297200866,0.0007562670842039161,128.93042307692306,0.5141026,1146.0,260,National,standard,FAIR
8026,-0.09709803979435361,0.19418380369842358,0.03883921591774145,0.19980419485318324,382.99176666666665,0.34166667,1149.0,100,National,standard,UNDERPRICING
8028,0.10010712166335677,0.8508919211129674,-0.04004284866534271,0.9224587474978883,331.25,1.0,801.0,31,National,standard,EXCEPTIONAL_VALUE
8033,-0.47121786070060345,0.06690350144788558,0.18848714428024138,-0.056831165478549966,205.65316844919784,0.22352943,1151.0,204,National,standard,FAIR
8036,-0.8013705780029869,0.10908810181232151,0.3205482312011948,-0.18691548955572987,76.16854629445325,0.32483292,1146.0,266,National,standard,QUALITY_ISSUES
8040,-0.5982378132110151,0.30740993958784796,0.23929512528440602,0.11646783910127052,121.16633333333333,0.65,978.0,60,National,standard,UNDERPRICING
8042,-0.1143530464781217,0.07518165209093447,0.04574121859124868,0.09375776725148173,317.12253745395003,0.26124188,1163.0,349,National,standard,FAIR
8059,0.22118483580987594,0.6235012456622526,-0.08847393432395038,0.7269503339756448,339.5,0.75,1078.0,4,National,standard,EXCEPTIONAL_VALUE
8076,1.2464184859607466,0.02043334752238109,-0.4985673943842986,0.5487612558120478,729.8400370370371,0.11846154,1249.0,90,National,standard,EXCEPTIONAL_VALUE
8095,-0.24858159265154783,0.39043681440865985,0.09943263706061914,0.32140484266605307,267.72021126760563,0.59859157,1146.0,71,National,standard,UNDERPRICING
8102,0.020262605813191385,0.07175735897291757,-0.008105042325276555,0.1476024261556364,370.3094689124558,0.27952275,1185.0,458,National,standard,EXCEPTIONAL_VALUE
8116,-0.8221786713790481,0.7930335993610454,0.32887146855161925,0.4641621308094262,57.0,1.0,722.0,1,National,standard,UNDERPRICING
8118,-0.2380434107212357,0.19410523677209607,0.09521736428849428,0.17723236238979556,295.8336614583333,0.36145833,1150.0,160,National,standard,UNDERPRICING
8189,0.11529730812738902,0.8992192207258819,-0.04611892325095561,0.9084732108134179,467.83973333333336,1.0,1198.0,75,National,standard,EXCEPTIONAL_VALUE
8190,-0.7457041410605958,0.17788416564960338,0.2982816564242383,-0.08635477855534315,81.61986150163769,0.46496603,1146.0,315,National,standard,FAIR
8191,-0.6260651107495567,0.08245799853500349,0.2504260442998227,-0.08796492518846856,163.18910256410257,0.2431891,1163.5,312,National,standard,FAIR
8211,-0.29685293668559143,0.07915815398949268,0.11874117467423659,0.00012445899384652074,251.59151660664267,0.2675245,1158.0,476,National,standard,FAIR
8212,-0.09810702251880404,0.274302630791873,0.03924280900752162,0.39886044494059814,299.2522348484849,0.469697,847.0,44,National,standard,UNDERPRICING
8215,0.04267249369462107,0.4297718496498653,-0.017068997477848426,0.45057020274351145,353.85893162393165,0.54273504,1159.0,117,National,standard,EXCEPTIONAL_VALUE
8216,-0.17381227286527776,0.31463193403653,0.0695249091461111,0.341437762307365,202.7679710144928,0.5652174,630.0,46,National,standard,UNDERPRICING
8224,0.17491858945439198,0.07423410299560612,-0.06996743578175679,0.19705796910282608,490.3472179705215,0.18702143,1194.0,252,National,standard,EXCEPTIONAL_VALUE
8231,-0.522536220330671,0.12395346421052962,0.20901448813226842,0.017006194209873482,175.81627189988623,0.34357226,1208.0,293,National,standard,FAIR
8270,0.24756487834414895,0.46774818827268855,-0.09902595133765958,0.7555736091563132,513.9878048780488,0.6585366,1146.0,41,National,standard,EXCEPTIONAL_VALUE
8271,-0.40434562887073267,0.18155982943667998,0.16173825154829308,0.06192229745338526,181.35127118644067,0.4282486,1146.0,177,National,standard,FAIR
8273,-0.7938568437839124,0.16377704430415715,0.317542737513565,-0.1324459500647358,84.66917938931299,0.36278626,1249.0,262,National,standard,QUALITY_ISSUES
8275,-0.5381862510375824,0.2941745655158784,0.215274500415033,0.11250495106847463,172.1755698005698,0.505698,1163.0,117,National,standard,UNDERPRICING
8278,-0.13278464046476882,0.8942548926677089,0.053113856185907526,0.7491984148499977,351.2285714285714,0.8095239,1052.0,7,National,standard,UNDERPRICING
8299,-0.012596369922359045,0.4203004146498837,0.005038547968943618,0.4267329370644817,245.64204545454547,0.5681818,1146.0,44,National,standard,EXCEPTIONAL_VALUE
8301,-0.5281143730299873,0.07832859794746178,0.21124574921199493,-0.07505685305288756,158.01558527524486,0.3235934,1163.0,235,National,standard,FAIR
8303,-0.4650149752584041,0.300408489214237,0.18600599010336163,0.16722817710672438,174.8359742647059,0.58639705,1194.0,272,National,standard,UNDERPRICING
8309,-0.24035414527582227,0.09170264754886115,0.09614165811032892,0.012168518229696699,217.9569907532876,0.3187495,998.0,313,National,standard,FAIR
8318,0.36262935112962236,0.06652832324269971,-0.14505174045184896,0.3008127736722994,587.224608091024,0.20965,1151.0,113,National,standard,EXCEPTIONAL_VALUE
8324,-0.04874724314400963,0.42218940545602,0.019498897257603856,0.40430801168728525,283.25200757575755,0.594697,1189.5,132,National,standard,EXCEPTIONAL_VALUE
8326,-0.5185108109735814,0.28717334877285156,0.20740432438943257,0.08063769408029525,131.56172839506172,0.491358,535.0,27,National,standard,FAIR
